comp_id,year,type,competition_name,tid,team_name,tricode,gid,date,goals_against,goals_for,home_away,hgd,win
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,5666,2010-10-07,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,5664,2010-10-07,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,5662,2010-10-07,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,5668,2010-10-08,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,5672,2010-10-08,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,5681,2010-10-08,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,5670,2010-10-08,0.0,4.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,18,Detroit Red Wings,DET,5679,2010-10-08,0.0,4.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,5674,2010-10-08,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,5677,2010-10-08,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,11366,Atlanta Thrashers,ATL,5683,2010-10-08,2.0,4.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,5696,2010-10-09,3.0,5.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,5686,2010-10-09,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,5703,2010-10-09,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,5694,2010-10-09,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,5687,2010-10-09,6.0,3.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,5690,2010-10-09,1.0,5.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,51,New York Islanders,NYI,5692,2010-10-09,5.0,4.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,5701,2010-10-10,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,19,Nashville Predators,NSH,5699,2010-10-10,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,5707,2010-10-10,3.0,0.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,5705,2010-10-10,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,5719,2010-10-11,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,5711,2010-10-11,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,51,New York Islanders,NYI,5715,2010-10-11,4.0,6.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,5717,2010-10-11,1.0,5.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,5709,2010-10-11,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,5713,2010-10-11,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,5721,2010-10-11,2.0,4.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,5723,2010-10-11,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,18,Detroit Red Wings,DET,5727,2010-10-12,5.0,4.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,5725,2010-10-12,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,5731,2010-10-13,1.0,0.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,5733,2010-10-13,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,5729,2010-10-13,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,5735,2010-10-13,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,5737,2010-10-13,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,5741,2010-10-14,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,5745,2010-10-14,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,5743,2010-10-14,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,5739,2010-10-14,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,5753,2010-10-15,3.0,0.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,5756,2010-10-15,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,5758,2010-10-15,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,5754,2010-10-15,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,19,Nashville Predators,NSH,5747,2010-10-15,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,5749,2010-10-15,2.0,4.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,5760,2010-10-15,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,5750,2010-10-15,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,5762,2010-10-15,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,5774,2010-10-16,5.0,1.0,home,-4.0,0.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,5764,2010-10-16,5.0,4.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,5770,2010-10-16,4.0,1.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,5766,2010-10-16,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,5776,2010-10-16,0.0,6.0,home,6.0,1.0
5662,2010,2,2010 NHL Regular Season,51,New York Islanders,NYI,5772,2010-10-16,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,5768,2010-10-16,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,5780,2010-10-17,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,5791,2010-10-17,4.0,1.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,19,Nashville Predators,NSH,5778,2010-10-17,2.0,2.0,home,0.0,0.5
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,5782,2010-10-17,3.0,5.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,5786,2010-10-17,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,5784,2010-10-17,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,5788,2010-10-17,3.0,5.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,5796,2010-10-18,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,5798,2010-10-18,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,5800,2010-10-18,1.0,5.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,5794,2010-10-18,1.0,5.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,5802,2010-10-18,4.0,5.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,5804,2010-10-19,2.0,2.0,home,0.0,0.5
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,5806,2010-10-19,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,5817,2010-10-20,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,5812,2010-10-20,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,19,Nashville Predators,NSH,5808,2010-10-20,1.0,0.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,5810,2010-10-20,2.0,6.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,11366,Atlanta Thrashers,ATL,5814,2010-10-20,4.0,1.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,5825,2010-10-21,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,5823,2010-10-21,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,5819,2010-10-21,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,5831,2010-10-21,3.0,0.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,5821,2010-10-21,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,5827,2010-10-21,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,18,Detroit Red Wings,DET,5829,2010-10-21,2.0,4.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,5833,2010-10-21,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,5835,2010-10-21,4.0,1.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,5845,2010-10-22,6.0,2.0,home,-4.0,0.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,5843,2010-10-22,2.0,4.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,11366,Atlanta Thrashers,ATL,5849,2010-10-22,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,5841,2010-10-22,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,5839,2010-10-22,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,19,Nashville Predators,NSH,5837,2010-10-22,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,5847,2010-10-22,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,5862,2010-10-23,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,5858,2010-10-23,3.0,0.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,18,Detroit Red Wings,DET,5868,2010-10-23,4.0,5.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,5860,2010-10-23,6.0,1.0,home,-5.0,0.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,5864,2010-10-23,3.0,3.0,home,0.0,0.5
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,5866,2010-10-23,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,5853,2010-10-23,1.0,5.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,5855,2010-10-23,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,5851,2010-10-23,2.0,4.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,5882,2010-10-24,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,5884,2010-10-24,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,5878,2010-10-24,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,5876,2010-10-24,6.0,4.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,5870,2010-10-24,0.0,1.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,5872,2010-10-24,1.0,0.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,5880,2010-10-24,6.0,1.0,home,-5.0,0.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,5874,2010-10-24,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,5889,2010-10-25,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,5886,2010-10-25,0.0,4.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,5893,2010-10-26,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,5898,2010-10-26,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,5895,2010-10-26,3.0,6.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,5891,2010-10-26,5.0,4.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,5904,2010-10-27,3.0,3.0,home,0.0,0.5
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,5908,2010-10-27,3.0,0.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,5902,2010-10-27,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,5910,2010-10-27,3.0,5.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,5906,2010-10-27,6.0,4.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,5912,2010-10-27,3.0,5.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,5900,2010-10-27,4.0,5.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,18,Detroit Red Wings,DET,5919,2010-10-28,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,5917,2010-10-28,0.0,2.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,5925,2010-10-28,3.0,5.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,5914,2010-10-28,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,5921,2010-10-28,2.0,4.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,5930,2010-10-29,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,5938,2010-10-29,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,51,New York Islanders,NYI,5936,2010-10-29,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,5934,2010-10-29,6.0,5.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,19,Nashville Predators,NSH,5928,2010-10-29,3.0,0.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,5940,2010-10-29,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,11366,Atlanta Thrashers,ATL,5942,2010-10-29,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,5932,2010-10-29,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,5954,2010-10-30,1.0,6.0,home,5.0,1.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,5950,2010-10-30,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,18,Detroit Red Wings,DET,5958,2010-10-30,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,5944,2010-10-30,7.0,4.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,5946,2010-10-30,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,5952,2010-10-30,4.0,0.0,home,-4.0,0.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,5956,2010-10-30,3.0,0.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,5948,2010-10-30,2.0,0.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,5964,2010-10-31,0.0,4.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,5974,2010-10-31,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,5966,2010-10-31,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,5968,2010-10-31,3.0,0.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,5972,2010-10-31,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,5962,2010-10-31,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,5960,2010-10-31,3.0,5.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,5970,2010-10-31,7.0,2.0,home,-5.0,0.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,5976,2010-11-01,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,5978,2010-11-01,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,5980,2010-11-02,0.0,3.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,5985,2010-11-02,0.0,3.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,5982,2010-11-02,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,5987,2010-11-03,0.0,1.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,5992,2010-11-03,4.0,6.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,5988,2010-11-03,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,5991,2010-11-03,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,5995,2010-11-03,2.0,7.0,home,5.0,1.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,5997,2010-11-03,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,6008,2010-11-04,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,6010,2010-11-04,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,11366,Atlanta Thrashers,ATL,6012,2010-11-04,3.0,0.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,6002,2010-11-04,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,6004,2010-11-04,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,6014,2010-11-04,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,6006,2010-11-04,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,5999,2010-11-04,5.0,3.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,6016,2010-11-05,0.0,2.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,6022,2010-11-05,3.0,0.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,6024,2010-11-05,3.0,5.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,6028,2010-11-05,4.0,7.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,6026,2010-11-05,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,6020,2010-11-05,0.0,1.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,6018,2010-11-05,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,6042,2010-11-06,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,6044,2010-11-06,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,6048,2010-11-06,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,6052,2010-11-06,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,6032,2010-11-06,3.0,6.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,11366,Atlanta Thrashers,ATL,6050,2010-11-06,6.0,5.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,6030,2010-11-06,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,6034,2010-11-06,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,6036,2010-11-06,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,51,New York Islanders,NYI,6046,2010-11-06,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,6040,2010-11-06,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,6038,2010-11-07,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,6059,2010-11-07,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,6057,2010-11-07,4.0,6.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,6055,2010-11-07,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,6061,2010-11-07,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,6067,2010-11-08,4.0,5.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,6063,2010-11-08,2.0,0.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,6065,2010-11-08,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,18,Detroit Red Wings,DET,6069,2010-11-09,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,6071,2010-11-10,5.0,3.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,6077,2010-11-10,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,6083,2010-11-10,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,6081,2010-11-10,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,6073,2010-11-10,1.0,7.0,home,6.0,1.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,6075,2010-11-10,0.0,2.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,6079,2010-11-10,0.0,4.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,6085,2010-11-11,6.0,5.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,6089,2010-11-11,1.0,8.0,home,7.0,1.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,6091,2010-11-11,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,6093,2010-11-11,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,6095,2010-11-11,0.0,1.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,6087,2010-11-11,7.0,4.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,6101,2010-11-12,3.0,6.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,6109,2010-11-12,6.0,2.0,home,-4.0,0.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,6099,2010-11-12,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,6111,2010-11-12,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,6112,2010-11-12,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,6115,2010-11-12,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,11366,Atlanta Thrashers,ATL,6105,2010-11-12,1.0,5.0,home,4.0,1.0
