,playerID,yearID,stint,G,AB,R,H,Doubles,Triples,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,PA,OBP,SLG,SalYear,teamID,lgID,salary,lnSal,debutyr,Exp,Arb,Free,POS,Catch,Infld,B2,B3,SS,BA
0,abbotje01,1998,1,89,244,33,68,14,1,12,41.0,3.0,3.0,9,28.0,1.0,0.0,2.0,5.0,2.0,260.0,0.29844961240310075,0.4918032786885246,1999,CHA,AL,255000,12.449018824140563,1997,1,0,0,OF,0,0,0,0,0,0.2786885245901639
1,abbotje01,2000,1,80,215,31,59,15,1,3,29.0,2.0,1.0,21,38.0,1.0,2.0,2.0,1.0,2.0,241.0,0.34309623430962344,0.3953488372093023,2001,FLO,NL,300000,12.611537753638338,1997,3,1,0,OF,0,0,0,0,0,0.2744186046511628
2,abbotku01,1998,3,77,194,26,51,13,1,5,24.0,2.0,1.0,12,53.0,0.0,2.0,1.0,3.0,5.0,212.0,0.3080568720379147,0.4175257731958763,1999,COL,NL,900000,13.710150042306449,1993,5,1,0,SS,0,1,0,0,1,0.26288659793814434
3,abbotku01,1999,1,96,286,41,78,17,2,8,41.0,3.0,2.0,16,69.0,0.0,0.0,2.0,1.0,4.0,305.0,0.3102310231023102,0.43006993006993005,2000,NYN,NL,500000,13.122363377404328,1993,6,1,0,2B,0,1,1,0,0,0.2727272727272727
4,abbotku01,2000,1,79,157,22,34,7,1,6,12.0,1.0,1.0,14,51.0,2.0,1.0,0.0,1.0,2.0,173.0,0.2832369942196532,0.3885350318471338,2001,ATL,NL,600000,13.304684934198283,1993,7,0,1,SS,0,1,0,0,1,0.21656050955414013
5,abernbr01,2001,1,79,304,43,82,17,1,5,33.0,8.0,3.0,27,35.0,1.0,0.0,3.0,1.0,3.0,335.0,0.32831325301204817,0.3815789473684211,2002,TBA,AL,215000,12.2783933071098,2001,0,0,0,2B,0,1,1,0,0,0.26973684210526316
6,abernbr01,2002,1,117,463,46,112,18,4,2,40.0,10.0,4.0,25,46.0,0.0,6.0,8.0,2.0,8.0,504.0,0.28830645161290325,0.31101511879049676,2003,TBA,AL,300000,12.611537753638338,2001,1,0,0,2B,0,1,1,0,0,0.24190064794816415
7,abreubo01,1998,1,151,497,68,155,29,6,17,74.0,19.0,10.0,84,133.0,14.0,0.0,4.0,4.0,6.0,589.0,0.40854700854700854,0.4969818913480885,1999,PHI,NL,400000,12.89921982609012,1996,2,0,0,OF,0,0,0,0,0,0.3118712273641851
8,abreubo01,1999,1,152,546,118,183,35,11,20,93.0,27.0,9.0,109,113.0,8.0,3.0,0.0,4.0,13.0,662.0,0.44561933534743203,0.5494505494505495,2000,PHI,NL,2933333,14.891649877143955,1996,3,1,0,OF,0,0,0,0,0,0.33516483516483514
9,abreubo01,2000,1,154,576,103,182,42,10,25,79.0,28.0,8.0,100,116.0,9.0,1.0,0.0,3.0,12.0,680.0,0.4161764705882353,0.5538194444444444,2001,PHI,NL,4983000,15.421542677263542,1996,4,1,0,OF,0,0,0,0,0,0.3159722222222222
10,abreubo01,2001,1,162,588,118,170,48,4,31,110.0,36.0,14.0,106,137.0,11.0,1.0,0.0,9.0,13.0,704.0,0.3934659090909091,0.5425170068027211,2002,PHI,NL,6333333,15.661337195831024,1996,5,1,0,OF,0,0,0,0,0,0.2891156462585034
11,abreubo01,2002,1,157,572,102,176,50,6,20,85.0,31.0,12.0,104,117.0,9.0,3.0,0.0,6.0,11.0,685.0,0.4131386861313869,0.5209790209790209,2003,PHI,NL,9100000,16.02378497148708,1996,6,1,0,OF,0,0,0,0,0,0.3076923076923077
12,abreubo01,2003,1,158,577,99,173,35,1,20,101.0,22.0,9.0,109,126.0,13.0,2.0,0.0,7.0,13.0,695.0,0.40863309352517985,0.4679376083188908,2004,PHI,NL,10600000,16.176364559082295,1996,7,0,1,OF,0,0,0,0,0,0.29982668977469673
13,abreubo01,2004,1,159,574,118,173,47,1,30,105.0,40.0,5.0,127,116.0,10.0,5.0,0.0,7.0,5.0,713.0,0.4277699859747546,0.5435540069686411,2005,PHI,NL,13100000,16.38812278817138,1996,8,0,1,OF,0,0,0,0,0,0.30139372822299654
14,abreubo01,2005,1,162,588,104,168,37,1,24,102.0,31.0,9.0,117,134.0,15.0,6.0,0.0,8.0,7.0,719.0,0.4047287899860918,0.4744897959183674,2006,PHI,NL,13600000,16.42558035070628,1996,9,0,1,OF,0,0,0,0,0,0.2857142857142857
15,abreubo01,2006,3,156,548,98,163,41,2,15,107.0,30.0,6.0,124,138.0,6.0,3.0,2.0,9.0,13.0,686.0,0.4239766081871345,0.46167883211678834,2007,NYA,AL,15000000,16.523560759066484,1996,10,0,1,OF,0,0,0,0,0,0.29744525547445255
16,adamsru01,2005,1,139,481,68,123,27,5,8,63.0,11.0,2.0,50,57.0,1.0,3.0,3.0,8.0,5.0,545.0,0.3247232472324723,0.38253638253638256,2006,TOR,AL,343000,12.745485726148077,2004,1,0,0,SS,0,1,0,0,1,0.25571725571725573
17,agbaybe01,1999,1,101,276,42,79,18,3,14,42.0,6.0,4.0,32,60.0,4.0,3.0,0.0,3.0,8.0,314.0,0.3630573248407643,0.5253623188405797,2000,NYN,NL,220000,12.301382825334498,1998,1,0,0,OF,0,0,0,0,0,0.286231884057971
18,agbaybe01,2000,1,119,350,59,101,19,1,15,60.0,5.0,5.0,54,68.0,2.0,7.0,0.0,3.0,6.0,414.0,0.391304347826087,0.47714285714285715,2001,NYN,NL,260000,12.468436909997665,1998,2,0,0,OF,0,0,0,0,0,0.2885714285714286
19,agbaybe01,2001,1,91,296,28,82,14,2,6,27.0,4.0,5.0,36,73.0,0.0,5.0,1.0,1.0,11.0,339.0,0.363905325443787,0.39864864864864863,2002,COL,NL,600000,13.304684934198283,1998,3,1,0,OF,0,0,0,0,0,0.27702702702702703
20,alexama02,1998,1,108,264,34,60,10,1,5,25.0,4.0,1.0,18,66.0,1.0,1.0,5.0,1.0,6.0,289.0,0.27816901408450706,0.32954545454545453,1999,CHN,NL,475000,13.071070083016778,1992,6,1,0,SS,0,1,0,0,1,0.22727272727272727
21,alexama02,1999,1,90,177,17,48,11,2,0,15.0,4.0,0.0,10,38.0,0.0,0.0,1.0,1.0,1.0,189.0,0.30851063829787234,0.3559322033898305,2000,BOS,AL,612500,13.32530422140102,1992,7,0,1,SS,0,1,0,0,1,0.2711864406779661
22,alfoned01,1998,1,144,557,94,155,28,2,17,78.0,8.0,3.0,65,77.0,1.0,3.0,2.0,3.0,11.0,630.0,0.35509554140127386,0.4272890484739677,1999,NYN,NL,2800000,14.845129975145433,1995,3,1,0,3B,0,1,0,1,0,0.27827648114901254
23,alfoned01,1999,1,158,628,123,191,41,1,27,108.0,9.0,2.0,85,85.0,2.0,3.0,1.0,9.0,14.0,726.0,0.38482758620689655,0.5015923566878981,2000,NYN,NL,4225000,15.25652981877341,1995,4,1,0,2B,0,1,1,0,0,0.304140127388535
24,alfoned01,2000,1,150,544,109,176,40,2,25,94.0,3.0,2.0,95,70.0,1.0,5.0,0.0,6.0,12.0,650.0,0.4246153846153846,0.5422794117647058,2001,NYN,NL,5750000,15.564710412773533,1995,5,1,0,2B,0,1,1,0,0,0.3235294117647059
25,alfoned01,2001,1,124,457,64,111,22,0,17,49.0,5.0,0.0,51,62.0,0.0,5.0,1.0,5.0,7.0,519.0,0.3223938223938224,0.4026258205689278,2002,NYN,NL,6200000,15.64005985001532,1995,6,1,0,2B,0,1,1,0,0,0.24288840262582057
26,alfoned01,2002,1,135,490,78,151,26,0,16,56.0,6.0,0.0,62,55.0,8.0,7.0,0.0,3.0,5.0,562.0,0.3914590747330961,0.45918367346938777,2003,SFN,NL,4000000,15.201804919084164,1995,7,0,1,3B,0,1,0,1,0,0.3081632653061224
27,alfoned01,2003,1,142,514,56,133,25,2,13,81.0,5.0,2.0,58,41.0,4.0,4.0,3.0,7.0,14.0,586.0,0.3344768439108062,0.39105058365758755,2004,SFN,NL,6500000,15.687312734865866,1995,8,0,1,3B,0,1,0,1,0,0.2587548638132296
28,alfoned01,2004,1,139,519,66,150,26,1,11,77.0,1.0,1.0,46,40.0,2.0,5.0,2.0,4.0,15.0,576.0,0.3501742160278746,0.40655105973025046,2005,SFN,NL,7500000,15.830413578506539,1995,9,0,1,3B,0,1,0,1,0,0.28901734104046245
29,alfoned01,2005,1,109,368,36,102,17,1,2,43.0,2.0,0.0,27,34.0,1.0,2.0,1.0,4.0,11.0,402.0,0.3266832917705736,0.3451086956521739,2006,LAA,AL,8000000,15.89495209964411,1995,10,0,1,3B,0,1,0,1,0,0.27717391304347827
30,alfonel01,2006,1,87,286,27,76,17,2,12,39.0,1.0,0.0,9,74.0,7.0,7.0,4.0,3.0,10.0,309.0,0.3016393442622951,0.46503496503496505,2007,SFN,NL,382000,12.853175887588712,2006,0,0,0,C,1,0,0,0,0,0.26573426573426573
31,alicelu01,1998,1,101,259,51,71,15,3,6,33.0,4.0,3.0,37,40.0,0.0,5.0,4.0,3.0,1.0,308.0,0.3717105263157895,0.4247104247104247,1999,TEX,AL,825000,13.623138665316818,1988,10,0,1,2B,0,1,1,0,0,0.27413127413127414
32,alicelu01,1999,1,68,164,33,33,10,0,3,17.0,2.0,1.0,28,32.0,0.0,0.0,3.0,1.0,4.0,196.0,0.3160621761658031,0.3170731707317073,2000,TEX,AL,750000,13.527828485512494,1988,11,0,1,2B,0,1,1,0,0,0.20121951219512196
33,alicelu01,2000,1,139,540,85,159,25,8,6,63.0,1.0,3.0,59,75.0,1.0,5.0,7.0,7.0,13.0,618.0,0.3649754500818331,0.40370370370370373,2001,KCA,AL,800000,13.592367006650065,1988,12,0,1,2B,0,1,1,0,0,0.29444444444444445
34,alicelu01,2001,1,113,387,44,106,16,4,4,32.0,8.0,6.0,23,56.0,0.0,4.0,3.0,1.0,6.0,418.0,0.3204819277108434,0.3669250645994832,2002,KCA,AL,800000,13.592367006650065,1988,13,0,1,2B,0,1,1,0,0,0.2739018087855297
35,allenje01,1998,6,133,360,54,98,20,3,5,31.0,15.0,6.0,28,76.0,0.0,12.0,8.0,1.0,1.0,409.0,0.34413965087281795,0.3861111111111111,1999,NYN,NL,284000,12.556729517143344,1996,2,0,0,OF,0,0,0,0,0,0.2722222222222222
36,alomaro01,1998,1,147,588,86,166,36,1,14,56.0,18.0,5.0,59,70.0,3.0,2.0,3.0,5.0,11.0,657.0,0.3470948012232416,0.41836734693877553,1999,CLE,AL,7049966,15.768533352081787,1988,10,0,1,2B,0,1,1,0,0,0.282312925170068
37,alomaro01,1999,1,159,563,138,182,40,3,24,120.0,37.0,6.0,99,96.0,3.0,7.0,12.0,13.0,13.0,694.0,0.4222873900293255,0.5328596802841918,2000,CLE,AL,7196656,15.789127031654111,1988,11,0,1,2B,0,1,1,0,0,0.32326820603907636
38,alomaro01,2000,1,155,610,111,189,40,2,19,89.0,39.0,4.0,64,82.0,4.0,6.0,11.0,6.0,19.0,697.0,0.37755102040816324,0.47540983606557374,2001,CLE,AL,7750000,15.86320340132953,1988,12,0,1,2B,0,1,1,0,0,0.30983606557377047
39,alomaro01,2001,1,157,575,113,193,34,12,20,100.0,30.0,6.0,80,71.0,5.0,4.0,9.0,9.0,9.0,677.0,0.41467065868263475,0.5408695652173913,2002,NYN,NL,7939664,15.88738151494756,1988,13,0,1,2B,0,1,1,0,0,0.3356521739130435
40,alomaro01,2002,1,149,590,73,157,24,4,11,53.0,16.0,4.0,57,83.0,4.0,1.0,6.0,1.0,12.0,655.0,0.3312788906009245,0.376271186440678,2003,NYN,NL,8000000,15.89495209964411,1988,14,0,1,2B,0,1,1,0,0,0.26610169491525426
41,alomaro01,2003,3,140,516,76,133,28,2,5,39.0,12.0,2.0,59,77.0,3.0,3.0,12.0,8.0,17.0,598.0,0.33276450511945393,0.3488372093023256,2004,ARI,NL,1000000,13.815510557964274,1988,15,0,1,2B,0,1,1,0,0,0.25775193798449614
42,alomasa02,1998,1,117,409,45,96,26,2,6,44.0,0.0,3.0,18,45.0,0.0,3.0,5.0,3.0,15.0,438.0,0.2702078521939954,0.35207823960880197,1999,CLE,AL,2800000,14.845129975145433,1988,10,0,1,C,1,0,0,0,0,0.23471882640586797
43,alomasa02,1999,1,37,137,19,42,13,0,6,25.0,0.0,1.0,4,23.0,0.0,0.0,1.0,2.0,1.0,144.0,0.32167832167832167,0.5328467153284672,2000,CLE,AL,2700000,14.808762330974558,1988,11,0,1,C,1,0,0,0,0,0.30656934306569344
44,alomasa02,2000,1,97,356,44,103,16,2,7,42.0,2.0,2.0,16,41.0,1.0,4.0,4.0,4.0,9.0,384.0,0.3236842105263158,0.4044943820224719,2001,CHA,AL,2900000,14.880221294956703,1988,12,0,1,C,1,0,0,0,0,0.2893258426966292
45,alomasa02,2001,1,70,220,17,54,8,1,4,21.0,1.0,2.0,12,17.0,1.0,2.0,3.0,2.0,6.0,239.0,0.288135593220339,0.34545454545454546,2002,CHA,AL,2500000,14.73180128983843,1988,13,0,1,C,1,0,0,0,0,0.24545454545454545
46,alomasa02,2002,3,89,283,29,79,14,1,7,37.0,0.0,0.0,9,33.0,0.0,1.0,1.0,2.0,11.0,296.0,0.3016949152542373,0.4098939929328622,2003,CHA,AL,700000,13.458835614025542,1988,14,0,1,C,1,0,0,0,0,0.2791519434628975
47,alomasa02,2003,1,75,194,22,52,12,0,5,26.0,0.0,0.0,4,17.0,0.0,0.0,5.0,1.0,4.0,204.0,0.2814070351758794,0.4072164948453608,2004,CHA,AL,700000,13.458835614025542,1988,15,0,1,C,1,0,0,0,0,0.26804123711340205
48,alomasa02,2004,1,50,146,15,35,4,0,2,14.0,0.0,0.0,11,13.0,2.0,2.0,3.0,2.0,4.0,164.0,0.2981366459627329,0.3082191780821918,2005,TEX,AL,550000,13.217673557208654,1988,16,0,1,C,1,0,0,0,0,0.23972602739726026
49,aloumo01,1998,1,159,584,104,182,34,5,38,124.0,11.0,3.0,84,87.0,11.0,5.0,0.0,6.0,14.0,679.0,0.39911634756995584,0.5821917808219178,1999,HOU,NL,5000000,15.424948470398375,1990,8,0,1,OF,0,0,0,0,0,0.3116438356164384
50,aloumo01,2000,1,126,454,82,161,28,2,30,114.0,3.0,3.0,52,45.0,4.0,2.0,0.0,9.0,21.0,517.0,0.4158607350096712,0.6233480176211453,2001,HOU,NL,5250000,15.473738634567807,1990,10,0,1,OF,0,0,0,0,0,0.35462555066079293
51,aloumo01,2001,1,136,513,79,170,31,1,27,108.0,5.0,1.0,57,57.0,14.0,3.0,0.0,8.0,18.0,581.0,0.3958691910499139,0.5536062378167641,2002,CHN,NL,6000000,15.60727002719233,1990,11,0,1,OF,0,0,0,0,0,0.3313840155945419
52,aloumo01,2002,1,132,484,50,133,23,1,15,61.0,8.0,0.0,47,61.0,4.0,0.0,0.0,3.0,15.0,534.0,0.33707865168539325,0.4194214876033058,2003,CHN,NL,9500000,16.06680235657077,1990,12,0,1,OF,0,0,0,0,0,0.27479338842975204
53,aloumo01,2003,1,151,565,83,158,35,1,22,91.0,3.0,1.0,63,67.0,7.0,7.0,0.0,3.0,16.0,638.0,0.3573667711598746,0.46194690265486726,2004,CHN,NL,9500000,16.06680235657077,1990,13,0,1,OF,0,0,0,0,0,0.27964601769911507
54,aloumo01,2004,1,155,601,106,176,36,3,39,106.0,3.0,0.0,68,80.0,2.0,0.0,0.0,6.0,12.0,675.0,0.36148148148148146,0.5574043261231281,2005,SFN,NL,7250000,15.796512026830857,1990,14,0,1,OF,0,0,0,0,0,0.2928452579034942
55,aloumo01,2005,1,123,427,67,137,21,3,19,63.0,5.0,1.0,56,43.0,1.0,3.0,0.0,4.0,11.0,490.0,0.4,0.5175644028103045,2006,SFN,NL,5827974,15.578179985065592,1990,15,0,1,OF,0,0,0,0,0,0.32084309133489464
56,aloumo01,2006,1,98,345,52,104,25,1,22,74.0,2.0,1.0,28,31.0,2.0,1.0,0.0,4.0,15.0,378.0,0.35185185185185186,0.5710144927536231,2007,NYN,NL,7500000,15.830413578506539,1990,16,0,1,OF,0,0,0,0,0,0.30144927536231886
57,amarari01,1998,1,73,134,25,37,6,0,1,4.0,11.0,1.0,13,24.0,0.0,1.0,0.0,1.0,1.0,149.0,0.3422818791946309,0.34328358208955223,1999,BAL,AL,500000,13.122363377404328,1991,7,0,1,OF,0,0,0,0,0,0.27611940298507465
58,amarari01,1999,1,91,137,21,38,8,1,0,11.0,9.0,6.0,15,20.0,0.0,1.0,1.0,2.0,1.0,156.0,0.34838709677419355,0.35036496350364965,2000,BAL,AL,500000,13.122363377404328,1991,8,0,1,OF,0,0,0,0,0,0.2773722627737226
59,amezaal01,2006,1,132,334,42,87,9,3,3,19.0,20.0,12.0,33,46.0,4.0,3.0,7.0,1.0,5.0,378.0,0.33153638814016173,0.3323353293413174,2007,FLO,NL,380000,12.84792653170257,2002,4,1,0,OF,0,0,0,0,0,0.26047904191616766
60,anderbr01,1998,1,133,479,84,113,28,3,18,51.0,21.0,7.0,75,78.0,1.0,15.0,4.0,1.0,7.0,574.0,0.356140350877193,0.4196242171189979,1999,BAL,AL,5674897,15.551562971387295,1988,10,0,1,OF,0,0,0,0,0,0.2359081419624217
61,anderbr01,1999,1,150,564,109,159,28,5,24,81.0,36.0,7.0,96,105.0,7.0,24.0,1.0,7.0,6.0,692.0,0.4037626628075253,0.4769503546099291,2000,BAL,AL,7127199,15.779428868081007,1988,11,0,1,OF,0,0,0,0,0,0.28191489361702127
62,anderbr01,2000,1,141,506,89,130,26,0,19,50.0,16.0,9.0,92,103.0,5.0,8.0,5.0,7.0,4.0,618.0,0.37520391517128876,0.4209486166007905,2001,BAL,AL,7200000,15.789591583986283,1988,12,0,1,OF,0,0,0,0,0,0.25691699604743085
63,anderbr01,2001,1,131,430,50,87,12,3,8,45.0,12.0,4.0,60,77.0,4.0,8.0,2.0,1.0,3.0,501.0,0.3106212424849699,0.3,2002,CLE,AL,200000,12.206072645530174,1988,13,0,1,OF,0,0,0,0,0,0.20232558139534884
64,anderbr03,2006,1,134,365,46,82,23,1,8,33.0,4.0,7.0,30,90.0,2.0,5.0,2.0,3.0,3.0,405.0,0.2903225806451613,0.3589041095890411,2007,CHA,AL,390000,12.873902018105829,2005,1,0,0,OF,0,0,0,0,0,0.22465753424657534
65,anderga01,1998,1,156,622,62,183,41,7,15,79.0,8.0,3.0,29,80.0,8.0,1.0,3.0,3.0,13.0,658.0,0.3251908396946565,0.454983922829582,1999,ANA,AL,2200000,14.603967918328545,1994,4,1,0,OF,0,0,0,0,0,0.2942122186495177
66,anderga01,1999,1,157,620,88,188,36,2,21,80.0,3.0,4.0,34,81.0,8.0,0.0,0.0,6.0,15.0,660.0,0.33636363636363636,0.4693548387096774,2000,ANA,AL,3250000,14.994165554305921,1994,5,1,0,OF,0,0,0,0,0,0.3032258064516129
67,anderga01,2000,1,159,647,92,185,40,3,35,117.0,7.0,6.0,24,87.0,5.0,0.0,1.0,9.0,21.0,681.0,0.3073529411764706,0.5193199381761978,2001,ANA,AL,4500000,15.319587954740548,1994,6,1,0,OF,0,0,0,0,0,0.28593508500772796
68,anderga01,2001,1,161,672,83,194,39,2,28,123.0,13.0,6.0,27,100.0,4.0,0.0,0.0,5.0,12.0,704.0,0.31392045454545453,0.47767857142857145,2002,ANA,AL,5000000,15.424948470398375,1994,7,0,1,OF,0,0,0,0,0,0.28869047619047616
69,anderga01,2002,1,158,638,93,195,56,3,29,123.0,6.0,4.0,30,80.0,11.0,0.0,0.0,10.0,11.0,678.0,0.33185840707964603,0.5391849529780565,2003,ANA,AL,5350000,15.49260711887219,1994,8,0,1,OF,0,0,0,0,0,0.3056426332288401
70,anderga01,2003,1,159,638,80,201,49,4,29,116.0,6.0,3.0,31,83.0,10.0,0.0,0.0,4.0,15.0,673.0,0.3447251114413076,0.5407523510971787,2004,ANA,AL,6200000,15.64005985001532,1994,9,0,1,OF,0,0,0,0,0,0.31504702194357365
71,anderga01,2004,1,112,442,57,133,20,1,14,75.0,2.0,1.0,29,75.0,6.0,1.0,0.0,3.0,3.0,475.0,0.3431578947368421,0.4457013574660634,2005,LAA,AL,9600000,16.077273656438063,1994,10,0,1,OF,0,0,0,0,0,0.3009049773755656
72,anderga01,2005,1,142,575,68,163,34,1,17,96.0,1.0,1.0,23,84.0,8.0,0.0,0.0,5.0,13.0,603.0,0.30845771144278605,0.43478260869565216,2006,LAA,AL,10600000,16.176364559082295,1994,11,0,1,OF,0,0,0,0,0,0.28347826086956524
73,anderga01,2006,1,141,543,63,152,28,2,17,85.0,1.0,0.0,38,95.0,11.0,0.0,0.0,7.0,8.0,588.0,0.3231292517006803,0.43278084714548803,2007,LAA,AL,11600000,16.266515656076592,1994,12,0,1,OF,0,0,0,0,0,0.27992633517495397
74,anderma02,2000,1,41,162,10,37,8,1,1,15.0,2.0,2.0,12,22.0,0.0,0.0,0.0,0.0,5.0,174.0,0.28160919540229884,0.30864197530864196,2001,PHI,NL,280000,12.542544882151386,1998,2,0,0,2B,0,1,1,0,0,0.22839506172839505
75,anderma02,2001,1,147,522,69,153,30,2,11,61.0,8.0,5.0,35,74.0,5.0,2.0,10.0,5.0,12.0,574.0,0.33687943262411346,0.421455938697318,2002,PHI,NL,400000,12.89921982609012,1998,3,1,0,2B,0,1,1,0,0,0.29310344827586204
76,anderma02,2002,1,145,539,64,139,30,6,8,48.0,5.0,1.0,42,71.0,14.0,5.0,2.0,4.0,16.0,592.0,0.3152542372881356,0.3803339517625232,2003,TBA,AL,600000,13.304684934198283,1998,4,1,0,2B,0,1,1,0,0,0.25788497217068646
77,anderma02,2003,1,145,482,59,130,27,3,6,67.0,19.0,3.0,41,60.0,5.0,3.0,4.0,5.0,6.0,535.0,0.327683615819209,0.3755186721991701,2004,SLN,NL,600000,13.304684934198283,1998,5,1,0,2B,0,1,1,0,0,0.2697095435684647
78,anderma02,2005,1,123,235,31,62,9,0,7,19.0,6.0,1.0,18,45.0,0.0,1.0,4.0,2.0,2.0,260.0,0.31640625,0.39148936170212767,2006,WAS,NL,925000,13.737549016494562,1998,7,0,1,1B,0,0,0,0,0,0.26382978723404255
79,anderma02,2006,3,134,279,43,83,16,4,12,38.0,4.0,6.0,25,49.0,1.0,1.0,4.0,3.0,4.0,312.0,0.3538961038961039,0.5125448028673835,2007,LAN,NL,925000,13.737549016494562,1998,8,0,1,2B,0,1,1,0,0,0.2974910394265233
80,andresh01,1998,1,150,492,48,117,30,1,25,69.0,1.0,6.0,58,137.0,3.0,0.0,2.0,7.0,10.0,559.0,0.3141831238779174,0.45528455284552843,1999,MON,NL,1250000,14.038654109278484,1995,3,1,0,3B,0,1,0,1,0,0.23780487804878048
81,andresh01,1999,3,117,348,41,68,12,0,16,51.0,1.0,1.0,50,109.0,3.0,1.0,0.0,5.0,10.0,404.0,0.29455445544554454,0.367816091954023,2000,CHN,NL,1000000,13.815510557964274,1995,4,1,0,3B,0,1,0,1,0,0.19540229885057472
82,ardoida01,2005,1,80,210,28,48,10,0,6,22.0,1.0,1.0,20,69.0,2.0,9.0,7.0,2.0,8.0,248.0,0.31950207468879666,0.3619047619047619,2006,COL,NL,335000,12.721885810807203,2000,5,1,0,C,1,0,0,0,0,0.22857142857142856
83,ariasal01,1998,1,56,133,17,39,8,0,1,16.0,2.0,0.0,13,18.0,3.0,1.0,1.0,1.0,1.0,149.0,0.3581081081081081,0.37593984962406013,1999,PHI,NL,625000,13.345506928718539,1992,6,1,0,SS,0,1,0,0,1,0.2932330827067669
84,ariasal01,1999,1,118,347,43,105,20,1,4,48.0,2.0,2.0,36,31.0,6.0,4.0,1.0,2.0,12.0,390.0,0.37275064267352187,0.40057636887608067,2000,PHI,NL,550000,13.217673557208654,1992,7,0,1,SS,0,1,0,0,1,0.3025936599423631
85,ariasal01,2000,1,70,155,17,29,9,0,2,15.0,1.0,0.0,16,28.0,2.0,3.0,3.0,3.0,1.0,180.0,0.2711864406779661,0.2838709677419355,2001,SDN,NL,550000,13.217673557208654,1992,8,0,1,SS,0,1,0,0,1,0.1870967741935484
86,atkinga01,2005,1,138,519,62,149,31,1,13,89.0,0.0,2.0,45,72.0,1.0,5.0,0.0,4.0,18.0,573.0,0.3472949389179756,0.4258188824662813,2006,COL,NL,335000,12.721885810807203,2003,2,0,0,3B,0,1,0,1,0,0.28709055876685935
87,atkinga01,2006,1,157,602,117,198,48,1,29,120.0,4.0,0.0,79,76.0,6.0,7.0,0.0,7.0,24.0,695.0,0.40863309352517985,0.5564784053156147,2007,COL,NL,400000,12.89921982609012,2003,3,1,0,3B,0,1,0,1,0,0.3289036544850498
88,aurilri01,1998,1,122,413,54,110,27,2,9,49.0,3.0,3.0,31,62.0,3.0,2.0,5.0,2.0,3.0,453.0,0.31919642857142855,0.4067796610169492,1999,SFN,NL,950000,13.764217263576723,1995,3,1,0,SS,0,1,0,0,1,0.26634382566585957
89,aurilri01,1999,1,152,558,68,157,23,1,22,80.0,2.0,3.0,43,71.0,3.0,5.0,3.0,5.0,16.0,614.0,0.3355155482815057,0.4444444444444444,2000,SFN,NL,1550000,14.253765488895429,1995,4,1,0,SS,0,1,0,0,1,0.28136200716845877
90,aurilri01,2000,1,141,509,67,138,24,2,20,79.0,1.0,2.0,54,90.0,2.0,0.0,4.0,4.0,15.0,571.0,0.3386243386243386,0.444007858546169,2001,SFN,NL,3250000,14.994165554305921,1995,5,1,0,SS,0,1,0,0,1,0.27111984282907664
91,aurilri01,2001,1,156,636,114,206,37,5,37,97.0,1.0,3.0,47,83.0,2.0,0.0,3.0,3.0,14.0,689.0,0.3688046647230321,0.5723270440251572,2002,SFN,NL,5250000,15.473738634567807,1995,6,1,0,SS,0,1,0,0,1,0.3238993710691824
92,aurilri01,2002,1,133,538,76,138,35,2,15,61.0,1.0,2.0,37,90.0,0.0,4.0,3.0,7.0,15.0,589.0,0.3054607508532423,0.41263940520446096,2003,SFN,NL,6250000,15.648092021712584,1995,7,0,1,SS,0,1,0,0,1,0.25650557620817843
93,aurilri01,2003,1,129,505,65,140,26,1,13,58.0,2.0,2.0,36,82.0,0.0,1.0,0.0,3.0,18.0,545.0,0.3247706422018349,0.4099009900990099,2004,SEA,AL,3150000,14.962913010801817,1995,8,0,1,SS,0,1,0,0,1,0.27722772277227725
94,aurilri01,2004,3,124,399,49,98,21,2,6,44.0,1.0,0.0,37,71.0,1.0,4.0,7.0,3.0,12.0,450.0,0.31376975169300225,0.3533834586466165,2005,CIN,NL,600000,13.304684934198283,1995,9,0,1,SS,0,1,0,0,1,0.24561403508771928
95,aurilri01,2005,1,114,426,61,120,23,2,14,68.0,2.0,0.0,37,67.0,2.0,1.0,1.0,3.0,8.0,468.0,0.33832976445396146,0.44366197183098594,2006,CIN,NL,1300000,14.077874822431765,1995,10,0,1,2B,0,1,1,0,0,0.28169014084507044
96,aurilri01,2006,1,122,440,61,132,25,1,23,70.0,3.0,0.0,34,51.0,1.0,1.0,2.0,4.0,10.0,481.0,0.348643006263048,0.5181818181818182,2007,SFN,NL,3500000,15.068273526459642,1995,11,0,1,3B,0,1,0,1,0,0.3
97,ausmubr01,1998,1,128,412,62,111,10,4,6,45.0,10.0,3.0,53,60.0,11.0,3.0,3.0,1.0,18.0,472.0,0.35607675906183367,0.3567961165048544,1999,DET,AL,2200000,14.603967918328545,1993,5,1,0,C,1,0,0,0,0,0.26941747572815533
98,ausmubr01,1999,1,127,458,62,126,25,6,9,54.0,12.0,9.0,51,71.0,0.0,14.0,3.0,1.0,11.0,527.0,0.36450381679389315,0.4148471615720524,2000,DET,AL,4000000,15.201804919084164,1993,6,1,0,C,1,0,0,0,0,0.27510917030567683
